0,0.0,1,1
1,0.114936506885,1,2
2,0.0684501627659,1,3
3,0.0570026617364,1,4
4,0.0,1,5
5,0.0,1,6
6,0.204588928335,1,7
7,0.21554229609,1,8
8,0.20316787396,1,9
9,0.21554229609,1,10
10,0.0225986648058,1,11
11,0.21554229609,1,12
12,0.21554229609,1,13
13,2.606372702,1,14
14,0.0,1,15
15,0.0410817105594,1,16
16,0.0684501627659,1,17
17,0.0570026617364,1,18
18,0.0409895253953,1,19
19,0.757045572069,1,20
20,0.0,1,21
21,0.0570026617364,1,22
22,0.21554229609,1,23
23,0.0124091282133,1,24
24,0.21554229609,1,25
25,0.21554229609,1,26
26,0.21554229609,1,27
27,0.114936506885,2,1
28,0.0,2,2
29,0.151258822549,2,3
30,0.171496222157,2,4
31,0.114936506885,2,5
32,0.114936506885,2,6
33,0.113568636719,2,7
34,0.117052328507,2,8
35,0.096183698004,2,9
36,0.117052328507,2,10
37,0.130377554356,2,11
38,0.117052328507,2,12
39,0.117052328507,2,13
40,2.54903970063,2,14
41,0.114936506885,2,15
42,0.0878552524315,2,16
43,0.151258822549,2,17
44,0.171496222157,2,18
45,0.0757388720962,2,19
46,0.696480308715,2,20
47,0.114936506885,2,21
48,0.171496222157,2,22
49,0.117052328507,2,23
50,0.102840907894,2,24
51,0.117052328507,2,25
52,0.117052328507,2,26
53,0.117052328507,2,27
54,0.0684501627659,3,1
55,0.151258822549,3,2
56,0.0,3,3
57,0.0660854670084,3,4
58,0.0684501627659,3,5
59,0.0684501627659,3,6
60,0.206722218714,3,7
61,0.222190887339,3,8
62,0.218942006371,3,9
63,0.222190887339,3,10
64,0.047969958727,3,11
65,0.222190887339,3,12
66,0.222190887339,3,13
67,2.56243494735,3,14
68,0.0684501627659,3,15
69,0.105795889401,3,16
70,0.0,3,17
71,0.0660854670084,3,18
72,0.0967115787524,3,19
73,0.718988077707,3,20
74,0.0684501627659,3,21
75,0.0660854670084,3,22
76,0.222190887339,3,23
77,0.0755363184408,3,24
78,0.222190887339,3,25
79,0.222190887339,3,26
80,0.222190887339,3,27
81,0.0570026617364,4,1
82,0.171496222157,4,2
83,0.0660854670084,4,3
84,0.0,4,4
85,0.0570026617364,4,5
86,0.0570026617364,4,6
87,0.253392931985,4,7
88,0.266171733338,4,8
89,0.25656570703,4,9
90,0.266171733338,4,10
91,0.0430096215737,4,11
92,0.266171733338,4,12
93,0.266171733338,4,13
94,2.62851742181,4,14
95,0.0570026617364,4,15
96,0.0944385240711,4,16
97,0.0660854670084,4,17
98,0.0,4,18
99,0.0979026902859,4,19
100,0.784430078773,4,20
101,0.0570026617364,4,21
102,0.0,4,22
103,0.266171733338,4,23
